frame,id,bb_left,bb_top,bb_width,bb_height
2778,14,2957.8,548.3,22.289999999999964,46.29000000000008
2778,17,3106.1,514.76,15.579999999999927,37.15999999999997
2778,23,3619.19,860.37,38.42000000000007,41.0
2779,3,3095.0,539.0,12.0,42.0
2779,2,3803.37,584.77,23.24000000000024,49.38
2779,16,2611.0,527.0,20.0,41.0
2779,11,4129.0,555.0,16.0,37.0
2779,4,3680.0,530.0,14.0,35.0
2779,10,3262.3,897.28,35.06999999999971,83.95000000000005
2779,9,3801.29,676.33,26.40000000000009,75.75999999999999
2779,7,2799.21,698.9,50.61999999999989,106.42000000000009
2779,22,3030.11,726.91,48.440000000000055,92.23000000000002
2779,8,3305.64,617.23,24.5300000000002,60.85000000000002
2779,6,3487.03,565.31,18.56999999999971,42.450000000000045
2779,5,3317.36,511.09,18.08999999999969,33.27000000000004
2779,13,3705.24,642.84,26.99000000000024,70.04999999999995
2779,20,3392.99,607.25,22.420000000000076,59.58000000000004
2779,1,2858.22,611.09,29.8100000000004,66.66999999999996
2779,19,3085.65,649.45,29.730000000000015,74.13999999999999
2779,15,3114.2,583.9,28.120000000000346,57.74000000000001
2779,12,3374.69,551.13,14.759999999999764,42.25
2779,21,2648.57,669.22,38.87999999999965,88.16999999999996
2779,18,2708.13,611.35,34.4699999999998,70.85000000000002
2779,14,2957.35,548.4,22.389999999999876,46.39999999999998
2779,17,3105.87,514.81,15.590000000000146,37.16000000000008
2779,23,3627.0,856.73,38.42999999999984,41.00999999999999
2780,3,3097.0,540.0,12.0,40.0
2780,2,3803.34,584.76,23.19000000000005,49.39999999999998
2780,16,2611.0,527.0,20.0,41.0
2780,11,4129.0,555.0,16.0,37.0
2780,4,3681.0,530.0,13.0,35.0
2780,10,3262.92,900.24,35.13000000000011,83.08000000000004
2780,9,3802.02,676.24,26.449999999999815,75.73000000000002
2780,7,2797.1,698.72,50.98000000000002,106.87
2780,22,3027.65,727.19,48.50999999999976,92.39
2780,8,3306.78,617.34,24.359999999999676,60.95999999999992
2780,6,3487.6,565.24,18.63000000000011,42.48000000000002
2780,5,3318.26,511.14,17.889999999999873,33.22000000000003
2780,13,3706.63,642.93,27.0,70.04000000000008
2780,20,3392.63,607.37,22.40000000000009,59.63
2780,1,2858.12,610.56,29.809999999999945,66.67000000000007
2780,19,3084.76,649.35,29.859999999999676,74.20999999999992
2780,15,3114.96,583.51,28.11999999999989,57.74000000000001
2780,12,3375.3,551.15,14.4699999999998,42.25999999999999
2780,21,2646.99,669.08,39.120000000000346,88.58999999999992
2780,18,2708.79,611.35,34.470000000000255,70.85000000000002
2780,14,2956.9,548.5,22.48999999999978,46.50999999999999
2780,17,3105.65,514.86,15.58999999999969,37.15999999999997
2780,23,3634.82,856.88,38.41999999999962,41.00999999999999
2781,3,3097.29,539.76,12.240000000000236,40.06000000000006
2781,2,3803.32,584.75,23.12999999999965,49.42999999999995
2781,16,2611.0,527.0,20.0,41.0
2781,11,4129.0,555.0,16.0,37.0
2781,4,3682.0,530.0,12.0,35.0
2781,10,3263.54,903.19,35.19999999999982,82.20999999999992
2781,9,3802.75,676.15,26.48999999999978,75.71000000000004
2781,7,2794.99,698.54,51.33000000000038,107.32000000000004
2781,22,3025.2,727.46,48.58000000000038,92.54999999999995
2781,8,3307.92,617.45,24.19000000000005,61.059999999999945
2781,6,3488.17,565.17,18.69000000000005,42.5
2781,5,3319.16,511.19,17.68000000000029,33.18000000000001
2781,13,3708.03,643.02,26.98999999999978,70.03999999999996
2781,20,3392.27,607.49,22.38000000000011,59.66999999999996
2781,1,2858.01,610.03,29.81999999999971,66.66000000000008
2781,19,3083.86,649.25,30.0,74.27999999999997
2781,15,3115.73,583.13,28.11999999999989,57.73000000000002
2781,12,3375.9,551.18,14.179999999999836,42.260000000000105
2781,21,2645.42,668.93,39.34999999999991,89.0200000000001
2781,18,2709.44,611.35,34.48000000000002,70.84000000000003
2781,14,2956.45,548.59,22.590000000000146,46.63
2781,17,3105.43,514.91,15.580000000000382,37.16000000000008
2781,23,3642.63,857.04,38.42999999999984,41.0
2782,3,3097.59,539.53,12.4699999999998,40.120000000000005
2782,2,3803.3,584.73,23.06999999999971,49.46000000000004
2782,16,2612.0,527.0,20.0,41.0
2782,11,4121.0,555.0,24.0,37.0
2782,4,3682.33,529.93,12.269999999999982,35.1400000000001
2782,10,3264.16,906.14,35.26999999999998,81.35000000000002
2782,9,3803.48,676.06,26.539999999999964,75.69000000000005
2782,7,2791.99,700.33,51.35000000000037,107.25
2782,22,3022.75,727.73,48.63999999999987,92.71000000000004
2782,8,3309.07,617.55,24.019999999999985,61.180000000000064
2782,6,3488.75,565.09,18.730000000000015,42.53999999999997
2782,5,3320.06,511.24,17.470000000000255,33.129999999999995
2782,13,3709.11,643.11,26.98999999999978,70.03999999999996
2782,20,3391.91,607.6,22.360000000000127,59.73000000000002
2782,1,2857.91,609.5,29.809999999999945,66.65999999999997
2782,19,3082.96,649.16,30.15000000000009,74.34000000000003
2782,15,3116.5,582.74,28.11999999999989,57.74000000000001
2782,12,3376.51,551.21,13.889999999999873,42.25999999999999
2782,21,2643.85,668.78,39.57999999999993,89.44000000000005
2782,18,2710.1,611.34,34.470000000000255,70.85000000000002
2782,14,2956.0,548.69,22.69000000000005,46.739999999999895
2782,17,3105.2,514.96,15.590000000000146,37.15999999999997
2782,23,3650.45,857.19,38.42000000000007,41.0
2783,3,3097.88,539.29,12.710000000000036,40.180000000000064
2783,2,3803.27,584.72,23.019999999999985,49.49000000000001
2783,16,2612.0,527.0,20.0,41.0
2783,11,4121.0,555.0,24.0,37.0
2783,4,3682.67,529.87,12.529999999999744,35.25999999999999
2783,10,3264.78,909.1,35.32999999999993,80.47000000000003
2783,9,3804.21,675.98,26.579999999999927,75.65999999999997
2783,7,2788.99,702.12,51.38000000000011,107.18999999999994
2783,22,3020.3,728.0,48.69999999999982,92.88
2783,8,3310.21,617.66,23.84999999999991,61.29000000000008
2783,6,3489.32,565.02,18.789999999999964,42.57000000000005
2783,5,3320.96,511.3,17.259999999999764,33.06999999999999
2783,13,3710.19,643.21,26.98999999999978,70.03999999999996
2783,20,3391.54,607.72,22.34999999999991,59.77999999999997
2783,1,2857.81,608.96,29.809999999999945,66.66999999999996
2783,19,3082.07,649.06,30.279999999999745,74.41000000000008
2783,15,3117.26,582.36,28.11999999999989,57.73000000000002
2783,12,3377.12,551.24,13.590000000000146,42.26999999999998
2783,21,2642.28,668.63,39.809999999999945,89.87
2783,18,2710.76,611.34,34.4699999999998,70.85000000000002
2783,14,2955.56,548.79,22.7800000000002,46.84000000000003
2783,17,3104.98,515.01,15.579999999999927,37.15999999999997
2783,23,3658.26,857.34,38.42999999999984,41.00999999999999
2784,3,3098.18,539.06,12.940000000000056,40.23000000000002
2784,2,3803.25,584.71,22.9699999999998,49.50999999999999
2784,16,2612.0,527.0,20.0,41.0
2784,11,4121.0,555.0,24.0,37.0
2784,4,3683.0,529.8,12.800000000000182,35.40000000000009
2784,10,3265.41,912.05,35.39000000000033,79.61000000000001
2784,9,3804.94,675.89,26.63000000000011,75.63999999999999
2784,7,2785.99,703.91,51.40000000000009,107.12
2784,22,3017.84,728.27,48.77999999999975,93.03999999999996
2784,8,3311.36,617.77,23.670000000000076,61.38999999999999
2784,6,3489.89,564.95,18.84999999999991,42.58999999999992
2784,5,3321.87,511.35,17.039999999999964,33.02999999999997
2784,13,3711.27,643.31,26.99000000000024,70.04000000000008
2784,20,3391.18,607.84,22.320000000000164,59.82999999999993
2784,1,2857.7,608.43,29.820000000000164,66.67000000000007
2784,19,3081.17,648.96,30.42999999999984,74.48000000000002
2784,15,3118.03,581.97,28.11999999999989,57.74000000000001
2784,12,3377.73,551.26,13.300000000000182,42.27999999999997
2784,21,2640.71,668.48,40.03999999999997,90.29999999999995
2784,18,2711.42,611.34,34.4699999999998,70.83999999999992
2784,14,2955.11,548.89,22.87999999999965,46.950000000000045
2784,17,3104.75,515.06,15.590000000000146,37.16000000000008
2784,23,3666.07,857.49,38.42999999999984,41.00999999999999
2785,3,3098.47,538.82,13.180000000000293,40.29999999999996
2785,2,3803.23,584.69,22.90999999999985,49.54999999999996
2785,16,2612.0,527.0,20.0,41.0
2785,11,4121.0,555.0,24.0,37.0
2785,4,3683.33,529.73,13.070000000000164,35.539999999999964
2785,10,3266.03,915.0,35.44999999999982,78.74000000000001
2785,9,3805.67,675.8,26.670000000000076,75.62
2785,7,2782.99,705.7,51.42000000000007,107.04999999999995
2785,22,3015.39,728.55,48.84000000000015,93.20000000000005
2785,8,3312.5,617.88,23.51000000000022,61.5
2785,6,3490.47,564.88,18.90000000000009,42.620000000000005
2785,5,3322.77,511.4,16.829999999999927,32.98000000000002
2785,13,3712.34,643.4,27.0,70.05000000000007
2785,20,3390.82,607.96,22.299999999999727,59.88
2785,1,2857.6,607.9,29.809999999999945,66.67000000000007
2785,19,3080.28,648.87,30.559999999999945,74.53999999999996
2785,15,3118.8,581.58,28.11999999999989,57.74000000000001
2785,12,3378.34,551.29,13.0,42.280000000000086
2785,21,2639.14,668.34,40.26999999999998,90.70999999999992
2785,18,2712.07,611.33,34.4699999999998,70.84999999999991
2785,14,2954.66,548.98,22.980000000000015,47.069999999999936
2785,17,3103.89,515.15,15.590000000000146,37.15999999999997
2785,23,3673.89,857.64,38.43000000000029,41.00999999999999
2786,3,3098.76,538.59,13.419999999999618,40.35000000000002
2786,2,3803.2,584.68,22.860000000000127,49.57000000000005
2786,16,2612.0,527.0,20.0,41.0
2786,11,4121.0,555.0,24.0,37.0
2786,4,3683.67,529.67,13.329999999999927,35.66000000000008
2786,10,3266.65,917.95,35.51999999999998,77.88
2786,9,3806.4,675.71,26.7199999999998,75.58999999999992
2786,7,2779.99,707.48,51.45000000000027,106.99
2786,22,3012.94,728.82,48.90000000000009,93.3599999999999
2786,8,3313.65,617.99,23.329999999999927,61.610000000000014
2786,6,3491.04,564.8,18.949999999999815,42.66000000000008
2786,5,3323.67,511.45,16.61999999999989,32.93000000000001
2786,13,3713.42,643.5,26.98999999999978,70.03999999999996
2786,20,3390.46,608.08,22.279999999999745,59.91999999999996
2786,1,2857.5,607.37,29.809999999999945,66.66999999999996
2786,19,3079.38,648.77,30.71000000000004,74.61000000000001
2786,15,3119.57,581.2,28.11999999999989,57.72999999999991
2786,12,3378.94,551.32,12.7199999999998,42.27999999999997
2786,21,2637.56,668.19,40.51000000000022,91.14
2786,18,2712.73,611.33,34.4699999999998,70.84999999999991
2786,14,2954.21,549.08,23.079999999999927,47.17999999999995
2786,17,3103.04,515.24,15.579999999999927,37.15999999999997
2786,23,3681.7,864.73,38.43000000000029,41.00999999999999
2787,3,3099.06,538.35,13.650000000000093,40.40999999999997
2787,2,3803.18,584.67,22.800000000000185,49.60000000000002
2787,16,2612.0,527.0,20.0,41.0
2787,11,4121.0,555.0,24.0,37.0
2787,4,3684.0,529.6,13.599999999999907,35.799999999999955
2787,10,3267.27,920.91,35.57999999999993,77.0
2787,9,3807.13,675.62,26.759999999999764,75.57000000000005
2787,7,2776.99,709.27,51.470000000000255,106.92000000000009
2787,22,3010.48,729.09,48.9699999999998,93.51999999999998
2787,8,3314.79,618.1,23.15999999999985,61.70999999999992
2787,6,3491.61,564.73,19.009999999999764,42.67999999999995
2787,5,3324.57,511.5,16.409999999999854,32.889999999999986
2787,13,3714.5,643.6,26.98999999999978,70.03999999999996
2787,20,3390.1,608.19,22.26000000000022,59.97999999999991
2787,1,2857.39,606.84,29.820000000000164,66.65999999999997
2787,19,3078.48,648.68,30.84999999999991,74.67000000000007
2787,15,3120.33,580.81,28.11999999999989,57.74000000000001
2787,12,3379.55,551.35,12.419999999999618,42.28999999999997
2787,21,2635.99,668.04,40.74000000000024,91.57000000000004
2787,18,2713.05,611.2,34.44999999999982,70.79999999999995
2787,14,2953.76,549.18,23.17999999999984,47.280000000000086
2787,17,3102.18,515.33,15.580000000000382,37.15999999999997
2787,23,3691.99,872.24,38.43000000000029,41.00999999999999
2788,3,3099.35,538.12,13.889999999999873,40.47000000000003
2788,2,3803.16,584.65,22.74000000000024,49.63
2788,16,2612.0,527.0,20.0,41.0
2788,11,4121.0,554.0,24.0,38.0
2788,4,3684.33,529.53,13.86999999999989,35.940000000000055
2788,10,3267.89,923.86,35.65000000000009,76.13999999999999
2788,9,3807.86,675.54,26.809999999999945,75.54000000000008
2788,7,2773.99,711.06,51.49000000000024,106.85000000000002
2788,22,3008.03,729.36,49.03999999999997,93.68999999999994
2788,8,3315.93,618.2,22.99000000000024,61.82999999999993
2788,6,3492.19,564.66,19.059999999999945,42.71000000000004
2788,5,3325.47,511.56,16.210000000000036,32.829999999999984
2788,13,3715.58,643.7,26.99000000000024,70.03999999999996
2788,20,3389.74,608.31,22.24000000000024,60.030000000000086
2788,1,2857.29,606.31,29.809999999999945,66.66000000000008
2788,19,3077.59,648.58,30.98999999999978,74.74000000000001
2788,15,3121.1,580.42,28.11999999999989,57.74000000000001
2788,12,3380.16,551.37,12.13000000000011,42.29999999999996
2788,21,2634.42,667.89,40.98000000000002,91.99
2788,18,2713.38,611.07,34.409999999999854,70.75999999999999
2788,14,2953.31,549.28,23.2800000000002,47.38999999999999
2788,17,3101.32,515.42,15.579999999999927,37.16000000000008
2788,23,3700.39,882.47,38.43000000000029,43.16999999999996
2789,3,3099.65,537.88,14.110000000000127,40.52999999999997
2789,2,3803.13,584.64,22.69000000000005,49.65999999999997
2789,16,2612.0,527.0,20.0,41.0
2789,11,4118.0,554.0,24.0,38.0
2789,4,3684.67,529.47,14.13000000000011,36.059999999999945
2789,10,3267.68,930.5,35.720000000000255,69.5
2789,9,3808.59,675.45,26.84999999999991,75.51999999999998
2789,7,2770.99,712.85,51.52000000000044,106.77999999999996
2789,22,3005.58,729.64,49.09999999999991,93.84000000000005
2789,8,3317.08,618.31,22.820000000000164,61.940000000000055
2789,6,3492.76,564.58,19.11999999999989,42.75
2789,5,3326.37,511.61,16.0,32.77999999999997
2789,13,3716.66,643.79,26.99000000000024,70.04000000000008
2789,20,3389.38,608.43,22.2199999999998,60.08000000000004
2789,1,2857.19,605.77,29.809999999999945,66.67000000000007
2789,19,3076.69,648.48,31.13000000000011,74.80999999999995
2789,15,3121.87,580.04,28.11999999999989,57.74000000000001
2789,12,3380.77,551.4,11.829999999999927,42.30000000000007
2789,21,2632.85,667.75,41.21000000000004,92.40999999999995
2789,18,2713.7,610.94,34.38000000000011,70.71999999999991
2789,14,2952.86,549.38,23.37999999999965,47.5
2789,17,3100.46,515.5,15.579999999999927,37.15999999999997
2789,23,3708.78,892.7,38.42999999999984,45.32999999999993
2790,3,3099.94,537.65,14.349999999999907,40.59000000000003
2790,2,3803.11,584.63,22.62999999999965,49.67999999999995
2790,16,2612.0,527.0,20.0,41.0
2790,11,4118.0,554.0,24.0,38.0
2790,4,3685.0,529.4,14.400000000000093,36.200000000000045
2790,10,3267.86,935.24,35.779999999999745,64.75999999999999
2790,9,3809.32,675.36,26.89999999999964,75.5
2790,7,2767.98,713.78,51.53999999999997,106.72000000000004
2790,22,3003.12,729.91,49.17000000000007,94.01
2790,8,3318.22,618.42,22.65000000000009,62.05000000000007
2790,6,3493.33,564.51,19.170000000000076,42.76999999999998
2790,5,3327.27,511.66,15.789999999999964,32.72999999999996
2790,13,3717.74,643.89,26.99000000000024,70.03999999999996
2790,20,3389.02,608.55,22.199999999999815,60.120000000000005
2790,1,2857.08,605.24,29.820000000000164,66.66999999999996
2790,19,3075.8,648.39,31.269999999999985,74.86000000000001
2790,15,3122.63,579.65,28.11999999999989,57.74000000000001
2790,12,3380.48,551.42,11.960000000000036,42.30000000000007
2790,21,2631.17,668.05,41.42999999999984,92.84000000000005
2790,18,2714.03,610.81,34.34999999999991,70.68000000000006
2790,14,2952.41,549.47,23.480000000000015,47.620000000000005
2790,17,3099.6,515.59,15.579999999999927,37.15999999999997
2790,23,3717.18,907.17,38.43000000000029,43.25999999999999
2791,3,3100.24,537.41,14.580000000000382,40.64999999999998
2791,2,3803.09,584.61,22.56999999999971,49.72000000000003
2791,16,2612.0,527.0,20.0,41.0
2791,11,4118.0,553.0,24.0,39.0
2791,4,3685.33,529.33,14.670000000000073,36.33999999999992
2791,10,3268.04,939.97,35.84999999999991,60.02999999999997
2791,9,3810.05,675.27,26.9399999999996,75.48000000000002
2791,7,2764.97,714.72,51.57000000000016,106.64999999999998
2791,22,3000.67,730.18,49.23999999999978,94.17000000000009
2791,8,3319.37,618.53,22.47000000000025,62.14999999999998
2791,6,3493.91,564.44,19.22000000000025,42.79999999999996
2791,5,3328.18,511.71,15.570000000000164,32.69
2791,13,3718.81,643.99,27.0,70.03999999999996
2791,20,3388.66,608.66,22.18000000000029,60.180000000000064
2791,1,2856.98,604.71,29.809999999999945,66.66999999999996
2791,19,3074.9,648.29,31.40999999999985,74.93000000000006
2791,15,3123.4,579.27,28.11999999999989,57.73000000000002
2791,12,3380.19,551.43,12.090000000000146,42.30000000000007
2791,21,2629.48,668.35,41.67000000000007,93.26
2791,18,2714.35,610.67,34.320000000000164,70.65000000000009
2791,14,2951.96,549.57,23.579999999999927,47.71999999999992
2791,17,3099.53,515.58,15.58999999999969,37.15999999999997
2791,23,3725.57,921.64,38.42999999999984,41.180000000000064
2792,3,3100.53,537.18,14.819999999999707,40.700000000000045
2792,2,3803.06,584.6,22.519999999999985,49.74000000000001
2792,16,2612.0,527.0,20.0,41.0
2792,11,4117.69,552.83,23.72000000000025,39.19999999999993
2792,4,3685.67,529.27,14.929999999999836,36.46000000000004
2792,10,3268.22,944.71,35.91000000000031,55.28999999999997
2792,9,3810.78,675.18,26.98999999999978,75.45000000000005
2792,7,2761.96,715.65,51.59000000000015,106.58000000000004
2792,22,2998.22,730.45,49.30000000000018,94.32999999999991
2792,8,3320.51,618.64,22.309999999999945,62.25999999999999
2792,6,3494.48,564.37,19.2800000000002,42.83000000000004
2792,5,3329.08,511.76,15.360000000000127,32.639999999999986
2792,13,3719.89,644.08,26.99000000000024,70.04999999999995
2792,20,3388.3,608.78,22.15999999999985,60.23000000000002
2792,1,2856.88,604.18,29.809999999999945,66.67000000000007
2792,19,3074.0,648.19,31.559999999999945,75.0
2792,15,3124.17,578.88,28.11999999999989,57.74000000000001
2792,12,3379.9,551.45,12.210000000000036,42.29999999999996
2792,21,2627.8,668.65,41.89999999999964,93.69000000000004
2792,18,2714.67,610.54,34.29999999999973,70.60000000000002
2792,14,2951.51,549.67,23.67999999999984,47.83000000000004
2792,17,3099.46,515.56,15.590000000000146,37.16000000000008
2792,23,3733.97,936.11,38.42000000000007,39.10000000000002
2793,3,3100.82,536.94,15.059999999999944,40.76999999999998
2793,2,3803.04,584.59,22.46000000000004,49.75999999999999
2793,16,2612.0,527.0,20.0,41.0
2793,11,4117.38,552.66,23.449999999999815,39.41000000000008
2793,4,3686.0,529.2,15.199999999999818,36.59999999999991
2793,10,3268.4,949.45,35.9699999999998,50.54999999999996
2793,9,3811.51,675.1,27.029999999999745,75.41999999999996
2793,7,2758.96,716.58,51.61000000000013,106.51999999999998
2793,22,2995.77,730.72,49.36000000000013,94.5
2793,8,3321.25,618.91,22.309999999999945,62.25999999999999
2793,6,3495.05,564.29,19.33999999999969,42.860000000000014
2793,5,3329.98,511.82,15.150000000000093,32.579999999999984
2793,13,3720.97,644.18,26.99000000000024,70.04000000000008
2793,20,3387.94,608.9,22.13000000000011,60.27999999999997
2793,1,2856.77,603.65,29.809999999999945,66.65999999999997
2793,19,3073.11,648.1,31.69000000000005,75.05999999999995
2793,15,3124.94,578.49,28.11999999999989,57.74000000000001
2793,12,3379.61,551.47,12.33999999999969,42.29999999999996
2793,21,2626.11,668.95,42.13999999999987,94.12
2793,18,2715.0,610.41,34.26000000000022,70.56000000000006
2793,14,2951.06,549.77,23.7800000000002,47.940000000000055
2793,17,3099.4,515.54,15.579999999999927,37.16000000000008
2793,23,3742.36,950.57,38.42999999999984,37.03999999999997
2794,3,3101.12,536.71,15.289999999999964,40.819999999999936
2794,2,3803.01,584.57,22.40999999999985,49.79999999999996
2794,16,2612.0,527.0,20.0,41.0
2794,11,4117.07,552.48,23.170000000000076,39.620000000000005
2794,4,3686.33,529.13,15.470000000000256,36.74000000000001
2794,10,3268.57,954.19,36.04999999999973,45.809999999999945
2794,9,3812.24,675.01,27.080000000000386,75.39999999999998
2794,7,2755.95,717.52,51.64000000000033,106.45000000000005
2794,22,2993.31,731.0,49.42999999999984,94.64999999999998
2794,8,3321.99,619.18,22.3100000000004,62.270000000000095
2794,6,3495.63,564.22,19.38000000000011,42.88999999999999
2794,5,3330.88,511.87,14.940000000000056,32.539999999999964
2794,13,3722.05,644.28,26.98999999999978,70.04000000000008
2794,20,3387.58,609.02,22.110000000000127,60.33000000000004
2794,1,2856.67,603.12,29.809999999999945,66.65999999999997
2794,19,3072.21,648.0,31.829999999999927,75.13
2794,15,3125.7,578.11,28.120000000000346,57.74000000000001
2794,12,3379.31,551.49,12.480000000000018,42.29999999999996
2794,21,2624.43,669.26,42.36000000000013,94.52999999999996
2794,18,2715.32,610.28,34.23999999999978,70.51999999999998
2794,14,2950.61,549.86,23.87999999999965,48.059999999999945
2794,17,3099.33,515.52,15.590000000000146,37.15999999999997
2794,23,3750.76,965.04,38.41999999999962,34.96000000000004
2795,3,3101.41,536.47,15.5300000000002,40.88
2795,2,3802.99,584.56,22.350000000000364,49.82000000000005
2795,16,2612.0,527.0,20.0,41.0
2795,11,4116.76,552.31,22.89999999999964,39.83000000000004
2795,4,3686.67,529.07,15.730000000000018,36.8599999999999
2795,10,3268.75,958.92,36.11000000000013,41.08000000000004
2795,9,3812.97,674.92,27.120000000000346,75.38
2795,7,2752.94,718.45,51.659999999999854,106.38
2795,22,2990.86,731.27,49.5,94.82000000000004
2795,8,3322.73,619.46,22.309999999999945,62.25999999999999
2795,6,3496.2,564.15,19.44000000000005,42.92000000000007
2795,5,3331.78,511.92,14.730000000000018,32.48999999999995
2795,13,3723.13,644.38,26.98999999999978,70.03999999999996
2795,20,3387.22,609.13,22.090000000000146,60.38
2795,1,2856.56,602.58,29.820000000000164,66.66999999999996
2795,19,3071.32,647.9,31.9699999999998,75.20000000000005
2795,15,3126.47,577.72,28.120000000000346,57.74000000000001
2795,12,3379.02,551.5,12.610000000000127,42.29999999999996
2795,21,2622.75,669.56,42.59000000000015,94.96000000000004
2795,18,2715.64,610.15,34.21000000000004,70.48000000000002
2795,14,2950.16,549.96,23.97000000000025,48.16999999999996
2795,17,3099.27,515.5,15.579999999999927,37.15999999999997
2795,23,3760.79,989.41,38.42999999999984,10.590000000000032
2796,3,3101.71,536.24,15.759999999999764,40.93999999999994
2796,2,3802.97,584.55,22.29000000000042,49.85000000000002
2796,16,2612.0,526.0,20.0,42.0
2796,11,4116.45,552.14,22.61999999999989,40.02999999999997
2796,4,3687.0,529.0,16.0,37.0
2796,10,3269.16,960.02,36.18000000000029,39.98000000000002
2796,9,3813.7,674.83,27.170000000000076,75.36000000000001
2796,7,2749.93,719.39,51.690000000000055,106.31000000000006
2796,22,2988.41,731.54,49.559999999999945,94.98000000000002
2796,8,3323.47,619.73,22.3100000000004,62.25999999999999
2796,6,3496.77,564.08,19.5,42.93999999999994
2796,5,3332.68,511.97,14.5300000000002,32.43999999999994
2796,13,3724.21,644.47,26.98999999999978,70.03999999999996
2796,20,3386.86,609.25,22.06999999999971,60.42999999999995
2796,1,2856.46,602.05,29.809999999999945,66.67000000000007
2796,19,3070.42,647.81,32.11000000000013,75.2600000000001
2796,15,3127.24,577.34,28.120000000000346,57.73000000000002
2796,12,3378.73,551.52,12.739999999999782,42.30000000000007
2796,21,2621.06,669.86,42.82999999999993,95.38
2796,18,2715.97,610.02,34.17000000000007,70.44000000000005
2796,14,2949.71,550.06,24.070000000000164,48.270000000000095
2796,17,3099.2,515.49,15.580000000000382,37.15999999999997
2797,3,3102.0,536.0,16.0,41.0
2797,2,3802.94,584.53,22.23999999999978,49.88
2797,16,2612.0,526.0,20.0,42.0
2797,11,4116.14,551.97,22.33999999999924,40.24000000000001
2797,4,3687.4,529.0,16.0,36.79999999999996
2797,10,3269.57,961.11,36.23999999999978,38.88999999999999
2797,9,3814.43,674.74,27.21000000000004,75.34000000000003
2797,7,2746.93,720.32,51.71000000000004,106.25
2797,22,2985.95,731.81,49.63000000000011,95.1400000000001
2797,8,3324.21,620.0,22.309999999999945,62.26999999999998
2797,6,3497.35,564.0,19.550000000000185,42.98000000000002
2797,5,3333.59,512.03,14.309999999999944,32.389999999999986
2797,13,3725.28,644.57,27.0,70.03999999999996
2797,20,3386.5,609.37,22.050000000000185,60.48000000000002
2797,1,2857.15,602.0,29.809999999999945,66.65999999999997
2797,19,3069.52,647.71,32.26000000000022,75.32999999999993
2797,15,3128.0,576.95,28.11999999999989,57.74000000000001
2797,12,3378.44,551.54,12.860000000000127,42.30000000000007
2797,21,2619.38,670.16,43.059999999999945,95.81000000000006
2797,18,2716.29,609.89,34.15000000000009,70.38999999999999
2797,14,2949.26,550.16,24.169999999999614,48.38
2797,17,3099.13,515.47,15.58999999999969,37.15999999999997
2798,3,3100.0,533.0,20.0,47.0
2798,2,3802.92,584.52,22.17999999999984,49.90999999999997
2798,16,2612.0,527.0,20.0,41.0
2798,11,4115.83,551.79,22.06999999999971,40.450000000000045
2798,4,3687.8,529.0,16.0,36.60000000000002
2798,10,3269.98,962.2,36.30000000000018,37.79999999999996
2798,9,3815.16,674.65,27.26000000000022,75.32000000000005
2798,7,2743.92,721.26,51.73000000000002,106.18000000000006
2798,22,2983.5,732.09,49.69999999999982,95.29999999999995
2798,8,3324.95,620.28,22.3100000000004,62.25999999999999
2798,6,3497.92,563.93,19.59999999999991,43.010000000000105
2798,5,3334.49,512.08,14.100000000000364,32.33999999999992
2798,13,3726.36,644.67,26.98999999999978,70.04000000000008
2798,20,3386.14,609.49,22.0300000000002,60.52999999999997
2798,1,2857.84,601.94,29.809999999999945,66.66999999999996
2798,19,3068.63,647.62,32.38999999999987,75.38999999999999
2798,15,3128.77,576.56,28.11999999999989,57.74000000000001
2798,12,3378.15,551.56,12.989999999999782,42.30000000000007
2798,21,2617.69,670.46,43.29999999999973,96.24
2798,18,2716.62,609.76,34.11000000000013,70.35000000000002
2798,14,2948.82,550.26,24.259999999999764,48.49000000000001
2798,17,3099.07,515.45,15.579999999999927,37.15999999999997
2799,3,3100.0,536.0,20.0,41.0
2799,2,3802.9,584.51,22.11999999999989,49.930000000000064
2799,16,2612.0,527.0,20.0,41.0
2799,11,4115.52,551.62,21.789999999999964,40.65999999999997
2799,4,3688.2,529.0,16.0,36.39999999999998
2799,10,3270.39,963.29,36.370000000000346,36.71000000000004
2799,9,3815.89,674.57,27.300000000000185,75.27999999999997
2799,7,2740.91,722.19,51.76000000000022,106.1099999999999
2799,22,2981.05,732.36,49.75999999999976,95.46000000000004
2799,8,3325.69,620.55,22.309999999999945,62.25999999999999
2799,6,3498.5,563.86,19.65000000000009,43.02999999999997
2799,5,3335.39,512.13,13.890000000000327,32.289999999999964
2799,13,3727.44,644.76,26.98999999999978,70.04999999999995
2799,20,3385.78,609.6,22.009999999999764,60.57999999999993
2799,1,2858.53,601.89,29.809999999999945,66.65999999999997
2799,19,3067.73,647.52,32.539999999999964,75.46000000000004
2799,15,3129.54,576.18,28.11999999999989,57.73000000000002
2799,12,3377.86,551.57,13.11999999999989,42.29999999999996
2799,21,2616.01,670.77,43.51999999999998,96.64999999999998
2799,18,2716.94,609.63,34.090000000000146,70.31000000000006
2799,14,2948.37,550.35,24.360000000000127,48.610000000000014
2799,17,3099.0,515.43,15.590000000000146,37.16000000000008
2800,3,3102.0,536.0,20.0,41.0
2800,2,3802.87,584.49,22.070000000000164,49.97000000000003
2800,16,2614.0,527.0,20.0,41.0
